source,box_id,date,gmID,gameCode,deanAbbrev,plyrID,displayName,actionType,oNetPts,dNetPts,tNetPts
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,freethrow,0.1375,0.2843,0.4217
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,grenade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,layup,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,mid,0.0,0.1783,0.1783
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,rebound,-0.2588,-0.0579,-0.3167
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,rim,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,turnover,-0.3869,0.6831,0.2962
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,violation,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,fastbreak,0.0,-0.15,-0.15
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,putback,0.0,0.2018,0.2018
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,total,0.0067,0.4459,0.4526
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,2pt,-1.163,-0.1965,-1.3595
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,2ptShooting,-1.163,-0.1965,-1.3595
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,3pt,-0.1079,0.3935,0.2856
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,3ptShooting,0.0,0.2039,0.2039
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,assist,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,atb,0.0,0.2039,0.2039
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,corner,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,driving,0.0,-0.1965,-0.1965
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,foul,-0.0102,-0.33,-0.3401
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,freethrow,-0.0045,-0.0679,-0.0724
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,grenade,-0.6005,0.0,-0.6005
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,layup,-0.5625,-0.1965,-0.759
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,mid,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,period,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,rebound,-0.1758,0.089,-0.0868
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,rim,-1.163,-0.1965,-1.3595
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,stoppage,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,fastbreak,0.0,0.2361,0.2361
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,putback,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642822,Kaitlyn Chen,total,-1.4613,-0.1119,-1.5732
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,2pt,-0.1478,-0.1676,-0.3154
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,2ptShooting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,3pt,-0.3139,1.0388,0.7249
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,3ptShooting,-0.4481,-0.2544,-0.7025
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,assist,0.2034,-0.2084,-0.005
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,atb,-0.51,-0.2544,-0.7644
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,corner,0.0618,0.0,0.0618
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,driving,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,foul,-0.0102,-1.1658,-1.176
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,freethrow,-0.0027,0.0843,0.0816
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,grenade,0.0,0.1628,0.1628
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,layup,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,mid,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,rebound,-0.4562,0.1675,-0.2887
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,rim,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,turnover,-0.5418,1.2286,0.6867
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,fastbreak,-0.1049,-0.3563,-0.4613
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,putback,0.1084,0.3648,0.4732
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642324,Kate Martin,total,-1.4726,1.1858,-0.2869
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,2pt,-0.0648,-0.0752,-0.14
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,2ptShooting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,3pt,-0.0406,0.1817,0.1411
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,3ptShooting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,assist,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,atb,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,corner,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,driving,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,foul,-0.0102,-0.0492,-0.0593
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,freethrow,-0.0045,-0.0679,-0.0724
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,grenade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,layup,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,mid,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,period,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,rebound,-0.1917,0.2211,0.0294
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,rim,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,stoppage,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,fastbreak,0.0,0.2056,0.2056
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,putback,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1641656,Laeticia Amihere,total,-0.3118,0.2105,-0.1012
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,2pt,0.8966,0.0262,0.9228
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,2ptShooting,0.9438,-0.4704,0.4734
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,3pt,-0.2466,-0.749,-0.9956
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,3ptShooting,-0.51,-0.6481,-1.1581
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,assist,0.2034,-0.3866,-0.1833
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,atb,0.0,-0.6481,-0.6481
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,badpass,-0.6632,0.0,-0.6632
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,corner,-0.51,0.0,-0.51
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,cutting,1.3691,0.0,1.3691
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,driving,0.0,-0.4238,-0.4238
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,foul,-0.0406,-0.3863,-0.427
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,freethrow,-0.0144,0.1361,0.1217
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,grenade,0.6845,0.0,0.6845
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,layup,0.9438,-0.4238,0.5199
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,mid,0.0,-0.3144,-0.3144
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,rebound,0.5978,0.0218,0.6196
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,rim,0.9438,-0.156,0.7878
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,turnover,-0.7589,1.4761,0.7173
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,violation,,0.0,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,fastbreak,-0.4181,-0.6502,-1.0683
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,putback,-0.4414,0.6982,0.2568
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1627701,Temi Fagbenle,total,0.4339,0.5249,0.9588
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,2pt,1.0271,0.2221,1.2491
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,2ptShooting,0.8256,0.2092,1.0347
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,3pt,3.1106,1.4012,4.5118
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,3ptShooting,3.2455,0.9077,4.1532
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,assist,0.8281,-0.9202,-0.0921
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,atb,0.5718,0.9077,1.4795
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,badpass,-0.6632,0.0847,-0.5785
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,corner,2.6737,0.0,2.6737
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,driving,0.8256,0.0542,0.8798
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,foul,1.7299,-0.2052,1.5247
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,freethrow,-1.6138,0.4393,-1.1745
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,grenade,0.1309,0.1833,0.3142
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,layup,0.8256,0.0542,0.8798
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,mid,0.0,0.1549,0.1549
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,rebound,-0.0316,0.3646,0.333
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,rim,0.8256,0.0542,0.8798
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,turnover,-1.9458,1.665,-0.2809
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,violation,,0.0,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,fastbreak,-0.1438,-0.3357,-0.4795
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,putback,0.096,0.8209,0.9168
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,203026,Tiffany Hayes,total,2.2764,3.8869,6.1632
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,2pt,-0.8124,0.0425,-0.7699
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,2ptShooting,-1.1531,0.5152,-0.6379
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,3pt,-0.8664,0.5912,-0.2752
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,3ptShooting,-0.51,0.3582,-0.1518
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,assist,1.7844,-0.8762,0.9082
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,atb,-0.51,-0.442,-0.9519
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,badpass,-0.6632,0.0955,-0.5677
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,corner,0.0,0.6105,0.6105
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,driving,0.0,0.0497,0.0497
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,fade,0.0,0.1693,0.1693
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,floating,-0.6059,0.0,-0.6059
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,foul,1.7096,-0.083,1.6266
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,freethrow,-0.621,0.2871,-0.3339
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,grenade,0.0,-0.0903,-0.0903
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,layup,-0.5473,0.0497,-0.4975
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,mid,0.0,0.4655,0.4655
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,rebound,0.3335,0.1553,0.4888
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,rim,-1.1531,0.0497,-1.1034
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,turnover,-1.1392,1.8094,0.6702
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,violation,,0.0,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,fastbreak,-0.7195,-0.6118,-1.3313
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,putback,1.1176,0.6924,1.81
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1631007,Veronica Burton,total,-1.3959,2.8025,1.4066
