run_id,generated_at,game_date,away,home,team,player,player_id,market,projection,projection_basis,sigma,sigma_source,line,side,odds,opposite_odds,book,model_prob,implied_prob,vig_free,edge,tier,verdict,priced
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Ariel Atkins,1628878,player_threes,0.97,"season fg3m history; L5 fg3m x0.45, minutes x0.84",1.124,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Erica Wheeler,204365,player_points,9.01,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.88",5.284,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Erica Wheeler,204365,player_rebounds,2.16,"season RPG; L5 reb x0.45, minutes x0.88",1.699,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Erica Wheeler,204365,player_assists,4.62,"season APG; L5 ast x0.45, minutes x0.88",2.092,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Erica Wheeler,204365,player_threes,1.25,"season fg3m history; L5 fg3m x0.45, minutes x0.88",1.056,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Cameron Brink,1642287,player_points,8.08,season PPG; L5 pts x0.45 + source pts x0.35,4.913,"player-fitted (n=28, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Cameron Brink,1642287,player_rebounds,5.12,season RPG; L5 reb x0.45,2.588,"player-fitted (n=28, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Cameron Brink,1642287,player_assists,1.44,season APG; L5 ast x0.45,1.357,"player-fitted (n=28, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,CON,LAS,LAS,Cameron Brink,1642287,player_threes,0.68,season fg3m history; L5 fg3m x0.45,0.815,"player-fitted (n=28, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Rhyne Howard,1631009,player_points,17.76,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.96",6.596,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Rhyne Howard,1631009,player_rebounds,3.69,"season RPG; L5 reb x0.45, minutes x0.96",1.979,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Rhyne Howard,1631009,player_assists,3.79,"season APG; L5 ast x0.45, minutes x0.96",1.927,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Rhyne Howard,1631009,player_threes,3.72,"season fg3m history; L5 fg3m x0.45, minutes x0.96",1.669,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Jordin Canada,1628886,player_points,10.95,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.94",4.872,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Jordin Canada,1628886,player_rebounds,3.43,"season RPG; L5 reb x0.45, minutes x0.94",2.048,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Jordin Canada,1628886,player_assists,6.49,"season APG; L5 ast x0.45, minutes x0.94",2.798,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Jordin Canada,1628886,player_threes,1.01,"season fg3m history; L5 fg3m x0.45, minutes x0.94",1.003,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Allisha Gray,1628277,player_points,18.17,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.95",5.526,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Allisha Gray,1628277,player_rebounds,2.97,"season RPG; L5 reb x0.45, minutes x0.95",2.229,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Allisha Gray,1628277,player_assists,2.52,"season APG; L5 ast x0.45, minutes x0.95",1.53,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Allisha Gray,1628277,player_threes,1.73,"season fg3m history; L5 fg3m x0.45, minutes x0.95",1.366,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Angel Reese,1642291,player_points,15.46,season PPG; L5 pts x0.45 + source pts x0.35,5.157,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Angel Reese,1642291,player_rebounds,12.99,season RPG; L5 reb x0.45,2.885,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Angel Reese,1642291,player_assists,2.31,season APG; L5 ast x0.45,1.468,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Angel Reese,1642291,player_threes,0.19,season fg3m history; L5 fg3m x0.45,0.629,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Naz Hillmon,1631044,player_points,8.3,season PPG; L5 pts x0.45 + source pts x0.35,5.824,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Naz Hillmon,1631044,player_rebounds,4.4,season RPG; L5 reb x0.45,2.191,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Naz Hillmon,1631044,player_assists,1.73,season APG; L5 ast x0.45,1.204,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Naz Hillmon,1631044,player_threes,1.14,season fg3m history; L5 fg3m x0.45,1.024,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Brionna Jones,1628280,player_points,7.75,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.04",4.949,"player-fitted (n=27, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Brionna Jones,1628280,player_rebounds,5.28,"season RPG; L5 reb x0.45, minutes x1.04",2.841,"player-fitted (n=27, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Brionna Jones,1628280,player_assists,2.28,"season APG; L5 ast x0.45, minutes x1.04",1.497,"player-fitted (n=27, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,ATL,Brionna Jones,1628280,player_threes,0.12,"season fg3m history; L5 fg3m x0.45, minutes x1.04",0.535,"player-fitted (n=27, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Alyssa Thomas,203826,player_points,12.98,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.86",6.374,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Alyssa Thomas,203826,player_rebounds,6.98,"season RPG; L5 reb x0.45, minutes x0.86",3.079,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Alyssa Thomas,203826,player_assists,6.9,"season APG; L5 ast x0.45, minutes x0.86",2.967,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Alyssa Thomas,203826,player_threes,0.0,"season fg3m history; L5 fg3m x0.45, minutes x0.86",0.461,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kahleah Copper,1627674,player_points,17.35,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.86",7.251,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kahleah Copper,1627674,player_rebounds,2.58,"season RPG; L5 reb x0.45, minutes x0.86",2.13,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kahleah Copper,1627674,player_assists,1.98,"season APG; L5 ast x0.45, minutes x0.86",1.416,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kahleah Copper,1627674,player_threes,1.48,"season fg3m history; L5 fg3m x0.45, minutes x0.86",1.236,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,DeWanna Bonner,201886,player_points,10.13,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.95",5.437,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,DeWanna Bonner,201886,player_rebounds,6.27,"season RPG; L5 reb x0.45, minutes x0.95",2.809,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,DeWanna Bonner,201886,player_assists,1.63,"season APG; L5 ast x0.45, minutes x0.95",1.409,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,DeWanna Bonner,201886,player_threes,1.19,"season fg3m history; L5 fg3m x0.45, minutes x0.95",1.041,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kelsey Plum,1628276,player_points,21.51,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",11.259,"player-fitted (n=22, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kelsey Plum,1628276,player_rebounds,2.52,"season RPG; L5 reb x0.45, minutes x1.25",1.955,"player-fitted (n=22, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kelsey Plum,1628276,player_assists,5.31,"season APG; L5 ast x0.45, minutes x1.25",3.04,"player-fitted (n=22, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Kelsey Plum,1628276,player_threes,2.12,"season fg3m history; L5 fg3m x0.45, minutes x1.25",1.599,"player-fitted (n=22, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Noemie Brochant,1643493,player_points,5.51,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.76",5.192,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Noemie Brochant,1643493,player_rebounds,1.42,"season RPG; L5 reb x0.45, minutes x0.76",1.589,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Noemie Brochant,1643493,player_assists,1.44,"season APG; L5 ast x0.45, minutes x0.76",2.152,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Noemie Brochant,1643493,player_threes,0.9,"season fg3m history; L5 fg3m x0.45, minutes x0.76",1.142,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Natasha Mack,1630442,player_points,7.02,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.04",5.008,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Natasha Mack,1630442,player_rebounds,5.85,"season RPG; L5 reb x0.45, minutes x1.04",3.832,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Natasha Mack,1630442,player_assists,1.12,"season APG; L5 ast x0.45, minutes x1.04",1.197,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-22,ATL,PHX,PHX,Natasha Mack,1630442,player_threes,0.03,"season fg3m history; L5 fg3m x0.45, minutes x1.04",0.511,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Natisha Hiedeman,1629567,player_points,12.18,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.89",6.83,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Natisha Hiedeman,1629567,player_rebounds,2.19,"season RPG; L5 reb x0.45, minutes x0.89",1.794,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Natisha Hiedeman,1629567,player_assists,4.74,"season APG; L5 ast x0.45, minutes x0.89",2.113,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Natisha Hiedeman,1629567,player_threes,1.24,"season fg3m history; L5 fg3m x0.45, minutes x0.89",1.497,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Flau'jae Johnson,1643428,player_points,14.46,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",6.772,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Flau'jae Johnson,1643428,player_rebounds,4.61,"season RPG; L5 reb x0.45, minutes x1.25",2.842,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Flau'jae Johnson,1643428,player_assists,2.78,"season APG; L5 ast x0.45, minutes x1.25",2.033,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Flau'jae Johnson,1643428,player_threes,1.23,"season fg3m history; L5 fg3m x0.45, minutes x1.25",1.226,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Dominique Malonga,1642798,player_points,17.9,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.95",9.575,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Dominique Malonga,1642798,player_rebounds,8.65,"season RPG; L5 reb x0.45, minutes x0.95",4.324,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Dominique Malonga,1642798,player_assists,1.91,"season APG; L5 ast x0.45, minutes x0.95",1.349,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Dominique Malonga,1642798,player_threes,0.89,"season fg3m history; L5 fg3m x0.45, minutes x0.95",0.846,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Jade Melbourne,1631141,player_points,8.88,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.88",5.094,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Jade Melbourne,1631141,player_rebounds,1.56,"season RPG; L5 reb x0.45, minutes x0.88",1.466,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Jade Melbourne,1631141,player_assists,3.4,"season APG; L5 ast x0.45, minutes x0.88",1.891,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Jade Melbourne,1631141,player_threes,1.04,"season fg3m history; L5 fg3m x0.45, minutes x0.88",0.959,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Awa Fam,1643443,player_points,9.83,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.15",5.824,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Awa Fam,1643443,player_rebounds,6.17,"season RPG; L5 reb x0.45, minutes x1.15",2.91,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Awa Fam,1643443,player_assists,1.83,"season APG; L5 ast x0.45, minutes x1.15",1.466,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Awa Fam,1643443,player_threes,1.83,"season fg3m history; L5 fg3m x0.45, minutes x1.15",1.317,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Ezi Magbegor,1629496,player_points,5.39,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.77",4.005,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Ezi Magbegor,1629496,player_rebounds,3.53,"season RPG; L5 reb x0.45, minutes x0.77",2.262,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Ezi Magbegor,1629496,player_assists,1.79,"season APG; L5 ast x0.45, minutes x0.77",1.363,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,SEA,Ezi Magbegor,1629496,player_threes,0.28,"season fg3m history; L5 fg3m x0.45, minutes x0.77",0.639,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Azzi Fudd,1643425,player_points,12.13,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",6.272,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Azzi Fudd,1643425,player_rebounds,1.62,"season RPG; L5 reb x0.45, minutes x1.25",1.643,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Azzi Fudd,1643425,player_assists,1.69,"season APG; L5 ast x0.45, minutes x1.25",1.389,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Azzi Fudd,1643425,player_threes,2.12,"season fg3m history; L5 fg3m x0.45, minutes x1.25",1.408,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Paige Bueckers,1642784,player_points,18.48,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.87",6.893,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Paige Bueckers,1642784,player_rebounds,3.44,"season RPG; L5 reb x0.45, minutes x0.87",2.086,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Paige Bueckers,1642784,player_assists,4.87,"season APG; L5 ast x0.45, minutes x0.87",2.543,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Paige Bueckers,1642784,player_threes,1.52,"season fg3m history; L5 fg3m x0.45, minutes x0.87",1.016,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Arike Ogunbowale,1629481,player_points,12.66,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.87",7.711,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Arike Ogunbowale,1629481,player_rebounds,2.67,"season RPG; L5 reb x0.45, minutes x0.87",1.997,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Arike Ogunbowale,1629481,player_assists,2.75,"season APG; L5 ast x0.45, minutes x0.87",2.075,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Arike Ogunbowale,1629481,player_threes,1.14,"season fg3m history; L5 fg3m x0.45, minutes x0.87",1.511,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Jessica Shepard,1629491,player_points,13.62,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",5.759,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Jessica Shepard,1629491,player_rebounds,11.33,"season RPG; L5 reb x0.45, minutes x1.25",4.052,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Jessica Shepard,1629491,player_assists,4.81,"season APG; L5 ast x0.45, minutes x1.25",2.9,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Jessica Shepard,1629491,player_threes,0.0,"season fg3m history; L5 fg3m x0.45, minutes x1.25",0.466,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Alanna Smith,1629501,player_points,6.67,"season PPG; L5 pts x0.45, minutes x0.75",5.038,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Alanna Smith,1629501,player_rebounds,4.55,"season RPG; L5 reb x0.45, minutes x0.75",2.821,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Alanna Smith,1629501,player_assists,0.93,"season APG; L5 ast x0.45, minutes x0.75",1.429,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Alanna Smith,1629501,player_threes,0.69,"season fg3m history; L5 fg3m x0.45, minutes x0.75",0.798,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Odyssey Sims,203824,player_points,5.38,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.75",5.505,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-23,SEA,DAL,DAL,Odyssey Sims,203824,player_rebounds,1.2,"season RPG; L5 reb x0.45, minutes x0.75",1.397,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
