id,name,team,pos,season,gp,mpg,projectedMinutes,expectedMinutes,projectedPoints,expectedPoints,projectedPlayProbability,projectedStarterProbability,projectionConfidence,ppg,rpg,apg,usg,ortg,drtg,netRtg,rapm,rapmConfidence,cvi,cviConfidence,bpm,roleTrustScore,minutesRoleGap,creationLoad,rimPressureIndex,shotQualityIndex,defensiveActivityIndex,sample_weight,low_sample,minutes_signal,usage_signal,impact_signal,scoring_signal,role_signal,recent_minutes_signal,recent_usage_signal,recent_scoring_signal,recent_pra_signal,volatility_penalty,confidence_penalty,anchor_gap,market_attention,attention_penalty,edge_score,lean,watch_reason
1642781,Georgia Amoore,WAS,G,2026-27,40,23.1,23.81967898610481,22.71226615366225,6.599060106015366,6.292259840246701,0.9535084904759392,0.9652783316773,76.7,6.6,1.4,3.5,16.6,102.5,103.5,-1.0,0.07,57.0,-3.65,91.0,-0.12,76.0,0.7000000000000001,23.6,31.1,4.4,1.7000000000000002,0.8603,False,0.7678211937195266,0.3313952521489282,-0.22363571976507624,-0.21926992517226268,1.7642608203715984,0.8378091402797745,0.27924372911764456,1.630608509322536,1.4804300606890024,0.04456721097950141,0.23299999999999998,3.907160697807871,0.058158670891244414,0.058158670891244414,3.7737395596173733,OVER,"role expanding, minutes up L5, PRA above anchor, scoring up L5"
1642782,Sarah Ashlee Barker,PDX,G,2026-27,26,24.7,,,,,,,,10.7,4.5,2.4,19.6,101.7,106.0,-4.3,-2.99,49.6,2.49,83.0,-0.16,78.5,,21.1,49.3,5.1,8.5,0.8107,False,0.5776776547996838,0.48358072632544774,-1.43296411129638,0.48753695389296337,,-2.4720172083628116,0.14944185891215211,-1.8249001199375663,-2.3491567050397166,0.6201292147915086,0.5,-4.3785216897866475,0.5422423481007765,0.5422423481007765,3.7523682120383817,UNDER,"minutes down L5, PRA below anchor, scoring cooled L5"
203398,Brittney Griner,CON,C,2026-27,18,25.3,21.541579725549465,5.07481733011732,11.413370885566128,2.688789452912328,0.235582412932247,0.379000540615863,27.9,13.2,5.8,2.5,23.7,94.6,100.7,-6.1,1.59,32.2,1.82,79.6,0.07,50.8,-3.8,17.5,75.0,-8.8,12.3,0.7522,False,-0.17052179712307886,0.6474137718339803,1.370434979199479,0.7335248173189821,-0.8657854633203721,-2.4523315023180454,,-2.2415836962711033,-1.688001221777827,1.9597906221682002,0.721,-4.988392175885334,0.961704341203001,0.961704341203001,3.7291923497417834,UNDER,"minutes down L5, PRA below anchor, scoring cooled L5, heavily bet — priced efficiently, low projection confidence, volatile game-to-game"
1629576,Maria Conde,TOR,F,2026-27,33,26.9,25.375336150479416,8.927797811038571,10.323703796607136,3.632185978171503,0.351829735696719,0.609038230183607,37.7,8.9,4.6,2.6,17.2,105.8,114.0,-8.2,-0.16,52.9,-4.83,90.8,-0.13,54.6,-1.5,15.4,34.5,0.3,4.7,0.8554,False,0.2836385695053061,-0.5218285111789983,-0.5105173715839799,0.33522832518425083,-0.3941716959799846,-2.4934781829886328,0.3065800186171884,-1.452796337517807,-2.0701396216853,0.7988711195695344,0.623,-4.233256097197283,0.3720809497474537,0.3720809497474537,3.598297842431172,UNDER,"minutes down L5, PRA below anchor, scoring cooled L5, low projection confidence"
1627700,Julie Allemand,TOR,G,2026-27,29,28.7,19.57485757052257,17.470235029471127,4.625041380615973,4.127772559738406,0.8924833790759851,0.9426490086183792,74.1,6.3,3.1,5.6,9.8,104.4,111.8,-7.4,-0.68,39.2,5.2,91.5,-0.14,77.2,-9.1,21.5,32.2,7.6,9.5,0.8473,False,-1.3284999243330977,-0.9661636723509692,0.26870246750384585,-0.4818445010324433,1.7381939368784087,-1.418543867080991,0.2015040782665322,-0.5446600775239296,-0.9413802745277977,0.8087659234462027,0.25900000000000006,-3.8595025741123554,-0.16470231235906918,0.0,3.5537110932508047,UNDER,"role shrinking, minutes down L5, PRA below anchor"
1642797,Anastasiia Olairi Kosu,MIN,,2026-27,30,10.3,0.011962298028747,0.006367854856414,0.002512239156709,0.001337332866651,0.5323270529718881,0.0,48.6,3.6,2.0,0.7000000000000001,16.6,118.2,99.2,19.0,0.17,54.9,-4.7,70.8,0.3,31.8,-10.3,16.3,101.2,7.6,11.9,0.6732,False,-1.2511839593532805,-0.40282988839264194,0.14721212845305123,-0.43151569170173143,-1.0819943063829298,-0.5085639607694028,-1.2623912861966262,-0.3819956046568343,-0.6026954284957702,0.0,0.514,-3.7481066613446097,-0.5963662751766318,0.0,3.5425066613446097,UNDER,"role shrinking, usage down L5"
1631083,Emily Engstler,PDX,F,2026-27,40,24.5,23.40592092816952,22.678689853164045,10.31458473155664,9.994106568548863,0.96892961070674,1.0,74.7,10.0,5.5,2.1,19.1,105.0,108.4,-3.4,0.23,43.5,1.7000000000000002,94.3,0.07,80.1,-1.1,19.3,49.8,2.8,19.1,0.8673,False,0.38087951746686577,0.22777990996406777,0.6958993465858518,0.4709081260183449,1.8867217272536227,0.910526423064733,0.3076970505270527,1.8180806840925723,1.6361678740185313,0.06875919156214491,0.25299999999999995,3.747099303525747,0.46306753057660116,0.46306753057660116,3.3971757403469103,OVER,"minutes up L5, PRA above anchor, scoring up L5"
1643447,Gabriela Jaquez,CHI,F,2026-27,35,18.9,7.082059670315665,3.493805042615863,1.849108208712317,0.9122238281922752,0.493331771442153,0.02544102911758,43.3,6.5,2.9,0.9,17.1,99.5,104.8,-5.3,-0.73,56.2,-7.62,82.1,-0.1,42.4,-11.8,15.8,65.3,2.1,6.6,0.8152,False,-1.826689193237388,-0.46821261759727917,-1.0950116757224218,-0.5667416336603673,-0.7693604349970311,-0.2198692782887135,-0.3589276581337092,-0.40109000365199593,-0.6512865724552183,0.34049775506864666,0.5670000000000001,-3.431014407634966,-0.07403017461782402,0.0,3.1190899688678044,UNDER,"role shrinking, low projection confidence"
1643489,Antonia Delaere,MIN,,2026-27,37,11.5,0.0,0.0,0.0,0.0,0.655750869512158,0.0,54.1,2.9,0.7000000000000001,1.1,10.3,109.1,96.3,12.8,-0.2,58.6,-4.79,80.4,0.03,36.2,-11.5,9.5,22.6,4.1,4.8,0.7394,False,-1.5980800653453004,-1.9709455725353273,-0.30653511454934557,-1.053888128409802,-0.7156030766416213,-0.5628663636296397,-0.2968814859192561,-0.2151525119633662,-0.5015765646304856,0.0,0.45899999999999996,-3.2453127897966265,-0.9765616002910903,0.0,3.0617127897966263,UNDER,role shrinking
1628244,Sami Whitcomb,PHX,G,2026-27,17,16.6,20.122091395731545,18.817205337476967,5.893678826285348,5.511483000761896,0.93515156886071,0.931728464257057,75.2,5.1,1.7000000000000002,2.0,16.6,106.2,112.0,-5.8,0.19,50.2,-1.76,65.1,0.09,70.0,3.5,13.7,18.1,0.8,5.0,0.6529,False,1.040026303582554,-0.6194371855447492,0.2263036003919711,-0.3268575040484839,1.449014607883873,0.6740523984436231,0.11876592598483122,0.531964728609604,1.0552414992364634,0.0,0.24799999999999997,3.1327761656246302,-0.2728359316104447,0.0,3.03357616562463,OVER,"role expanding, PRA above anchor"
1629496,Ezi Magbegor,SEA,C,2026-27,14,20.4,21.647408907941,19.905950151428463,7.617891342824471,7.005058479476277,0.91955347802047,0.7216732644126901,70.3,6.9,4.0,1.8,17.2,96.3,102.8,-6.5,0.89,39.0,-1.19,62.2,0.24,65.0,1.2,12.1,54.8,1.4,13.0,0.6556,False,0.6716166551239234,-0.691467529140703,0.7417189189795994,0.0977996348954726,1.0741460308569126,0.7785248682148803,-0.03582264984004841,0.6330305935066928,1.6087454448236753,0.16516751690092416,0.29700000000000004,3.1746614675023483,0.01161761821314052,0.01161761821314052,3.008760779170547,OVER,"minutes up L5, PRA above anchor"
