playerId,player,team,split_type,split_value,games,min_avg,pts_avg,reb_avg,ast_avg,pra_avg,stl_avg,blk_avg,stocks_avg,tov_avg,fga_avg,fg3a_avg,fta_avg,usage_proxy_avg,fantasy_simple_avg,plusMinus_avg,starter_rate,win_rate
1627673,Jonquel Jones,NYL,starter,starter,33,29.854545454545455,14.757575757575758,9.515151515151516,2.909090909090909,27.181818181818183,0.6666666666666666,1.121212121212121,1.7878787878787878,2.090909090909091,10.242424242424242,4.757575757575758,3.484848484848485,0.46523841913601344,33.81212121212121,0.7575757575757576,1.0,0.5757575757575758
1627673,Jonquel Jones,NYL,team,NYL,37,27.98378378378378,14.054054054054054,8.91891891891892,2.7567567567567566,25.72972972972973,0.6486486486486487,1.027027027027027,1.6756756756756757,2.054054054054054,9.621621621621621,4.45945945945946,3.3783783783783785,0.4742540986602267,31.864864864864863,1.4864864864864864,0.8918918918918919,0.5945945945945946
1643527,Jordan Harrison,PDX,home_away,away,8,5.275,1.75,0.75,1.5,4.0,0.0,0.125,0.125,0.0,1.75,0.5,0.25,0.3213927174176676,5.2749999999999995,-0.625,0.0,0.375
1643527,Jordan Harrison,PDX,home_away,home,4,17.275,7.75,2.5,4.25,14.5,0.75,0.0,0.75,3.0,5.5,1.5,2.25,0.5844827280991285,16.375,-4.0,0.25,0.5
1643527,Jordan Harrison,PDX,month,Aug,5,14.0,6.6,2.2,3.2,12.0,0.6,0.0,0.6,2.0,4.4,1.8,1.8,0.5315374265563515,13.84,-0.6,0.2,0.8
1643527,Jordan Harrison,PDX,month,Jul,2,4.6,2.5,1.5,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.4347826086956522,5.8,-5.0,0.0,0.0
1643527,Jordan Harrison,PDX,month,Jun,3,6.866666666666667,1.0,0.6666666666666666,2.3333333333333335,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.0,0.6666666666666666,0.18345864661654135,6.3,1.6666666666666667,0.0,0.0
1643527,Jordan Harrison,PDX,month,May,2,5.75,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.6956521739130435,4.0,-6.5,0.0,0.5
1643527,Jordan Harrison,PDX,opponent,CHI,2,12.4,3.5,1.0,3.5,8.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.531284733573063,8.95,-10.0,0.0,0.0
1643527,Jordan Harrison,PDX,opponent,CON,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1643527,Jordan Harrison,PDX,opponent,LAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1643527,Jordan Harrison,PDX,opponent,MIN,2,13.7,5.5,3.0,2.5,11.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.46134734830387003,10.85,-11.0,0.0,0.0
1643527,Jordan Harrison,PDX,opponent,NYL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1643527,Jordan Harrison,PDX,opponent,PHX,1,12.4,6.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.48387096774193544,11.7,0.0,0.0,1.0
1643527,Jordan Harrison,PDX,opponent,SEA,2,14.25,6.5,3.5,3.0,13.0,0.5,0.0,0.5,1.5,4.5,1.0,2.0,0.48280701754385963,15.2,1.5,0.5,1.0
1643527,Jordan Harrison,PDX,opponent,TOR,1,10.9,8.0,0.0,4.0,12.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,0.671559633027523,17.0,6.0,0.0,1.0
1643527,Jordan Harrison,PDX,opponent,WAS,1,7.3,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0
1643527,Jordan Harrison,PDX,overall,all,12,9.275,3.75,1.3333333333333333,2.4166666666666665,7.5,0.25,0.08333333333333333,0.3333333333333333,1.0,3.0,0.8333333333333334,0.9166666666666666,0.45293772275839805,8.975,-1.75,0.08333333333333333,0.4166666666666667
1643527,Jordan Harrison,PDX,pos,,11,8.463636363636365,3.5454545454545454,1.1818181818181819,2.3636363636363638,7.090909090909091,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.7272727272727273,2.909090909090909,0.8181818181818182,0.8181818181818182,0.4479413848792995,8.872727272727273,-0.8181818181818182,0.09090909090909091,0.45454545454545453
1643527,Jordan Harrison,PDX,pos,G,1,18.2,6.0,3.0,3.0,12.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.4879120879120879,10.1,-12.0,0.0,0.0
1643527,Jordan Harrison,PDX,recent,last_10,10,9.98,4.1,1.6,2.5,8.2,0.3,0.1,0.4,1.0,3.0,1.0,1.1,0.41826422973630584,9.97,-0.8,0.1,0.4
1643527,Jordan Harrison,PDX,recent,last_3,3,10.200000000000001,4.0,1.3333333333333333,2.0,7.333333333333333,0.0,0.0,0.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.48589152782701167,7.266666666666666,-4.0,0.0,0.6666666666666666
1643527,Jordan Harrison,PDX,recent,last_5,5,14.0,6.6,2.2,3.2,12.0,0.6,0.0,0.6,2.0,4.4,1.8,1.8,0.5315374265563515,13.84,-0.6,0.2,0.8
1643527,Jordan Harrison,PDX,result,L,7,8.5,2.5714285714285716,1.1428571428571428,2.2857142857142856,6.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,2.5714285714285716,0.2857142857142857,0.5714285714285714,0.3970528327507733,6.942857142857143,-4.285714285714286,0.0,0.0
1643527,Jordan Harrison,PDX,result,W,5,10.36,5.4,1.6,2.6,9.6,0.6,0.0,0.6,1.2,3.6,1.6,1.4,0.5460792061044394,11.819999999999999,1.8,0.2,1.0
1643527,Jordan Harrison,PDX,starter,bench,11,7.527272727272728,2.909090909090909,0.8181818181818182,2.090909090909091,5.818181818181818,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.8181818181818182,2.4545454545454546,0.7272727272727273,0.6363636363636364,0.44867068064618926,7.027272727272727,-2.1818181818181817,0.0,0.36363636363636365
1643527,Jordan Harrison,PDX,starter,starter,1,28.5,13.0,7.0,6.0,26.0,1.0,0.0,1.0,3.0,9.0,2.0,4.0,0.48280701754385963,30.4,3.0,1.0,1.0
1643527,Jordan Harrison,PDX,team,PDX,12,9.275,3.75,1.3333333333333333,2.4166666666666665,7.5,0.25,0.08333333333333333,0.3333333333333333,1.0,3.0,0.8333333333333334,0.9166666666666666,0.45293772275839805,8.975,-1.75,0.08333333333333333,0.4166666666666667
1641651,Jordan Horston,SEA,home_away,away,19,14.905263157894737,4.0,2.6315789473684212,1.0,7.631578947368421,0.8421052631578947,0.3684210526315789,1.2105263157894737,1.263157894736842,3.8947368421052633,1.105263157894737,1.0526315789473684,0.3676401902577027,11.026315789473683,-2.0526315789473686,0.10526315789473684,0.10526315789473684
1641651,Jordan Horston,SEA,home_away,home,18,15.738888888888889,4.611111111111111,3.7222222222222223,1.2222222222222223,9.555555555555555,0.8333333333333334,0.4444444444444444,1.2777777777777777,0.7222222222222222,4.833333333333333,1.8888888888888888,0.8333333333333334,0.3771765328657835,14.022222222222222,0.16666666666666666,0.3888888888888889,0.2777777777777778
1641651,Jordan Horston,SEA,month,Aug,6,16.3,7.0,4.333333333333333,0.6666666666666666,12.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,5.833333333333333,3.0,1.8333333333333333,0.39862949153567007,15.033333333333333,1.6666666666666667,0.3333333333333333,0.16666666666666666
1641651,Jordan Horston,SEA,month,Jul,11,15.572727272727274,4.363636363636363,2.8181818181818183,1.1818181818181819,8.363636363636363,0.8181818181818182,0.2727272727272727,1.0909090909090908,1.0909090909090908,3.909090909090909,0.7272727272727273,1.0909090909090908,0.36794835114097313,11.7,-2.0,0.18181818181818182,0.09090909090909091
1641651,Jordan Horston,SEA,month,Jun,11,12.236363636363638,2.727272727272727,2.727272727272727,1.2727272727272727,6.7272727272727275,0.5454545454545454,0.7272727272727273,1.2727272727272727,0.8181818181818182,3.5454545454545454,1.4545454545454546,0.36363636363636365,0.3731505884411331,10.909090909090908,-2.8181818181818183,0.36363636363636365,0.18181818181818182
1641651,Jordan Horston,SEA,month,May,9,18.08888888888889,4.333333333333333,3.3333333333333335,1.1111111111111112,8.777777777777779,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,4.888888888888889,1.4444444444444444,0.8888888888888888,0.3588243205506861,13.666666666666666,0.7777777777777778,0.1111111111111111,0.3333333333333333
1641651,Jordan Horston,SEA,opponent,ATL,3,7.7,2.6666666666666665,1.0,0.3333333333333333,4.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,0.0,0.0,0.4753839205058717,7.366666666666667,-5.0,0.0,0.3333333333333333
1641651,Jordan Horston,SEA,opponent,CHI,3,15.533333333333333,4.333333333333333,4.0,0.6666666666666666,9.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,3.6666666666666665,1.3333333333333333,2.3333333333333335,0.40666925666925663,11.466666666666667,-3.3333333333333335,0.3333333333333333,0.3333333333333333
1641651,Jordan Horston,SEA,opponent,CON,3,18.133333333333336,4.0,3.3333333333333335,0.3333333333333333,7.666666666666667,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,5.0,1.3333333333333333,0.6666666666666666,0.3816722435917482,13.833333333333334,6.333333333333333,0.3333333333333333,0.6666666666666666
1641651,Jordan Horston,SEA,opponent,DAL,2,13.35,1.0,3.0,0.5,4.5,0.0,2.0,2.0,1.0,3.5,1.0,0.0,0.33707865168539325,10.35,-6.5,0.5,0.0
1641651,Jordan Horston,SEA,opponent,GSV,2,20.55,2.5,4.5,2.5,9.5,1.0,1.5,2.5,1.0,5.5,2.0,1.0,0.3351003082520592,18.15,-5.5,0.5,0.0
1641651,Jordan Horston,SEA,opponent,IND,3,20.4,3.6666666666666665,2.6666666666666665,2.0,8.333333333333334,0.6666666666666666,0.0,0.6666666666666666,1.0,4.666666666666667,1.0,0.6666666666666666,0.30172723364438714,10.866666666666667,4.0,0.3333333333333333,0.0
1641651,Jordan Horston,SEA,opponent,LAS,2,21.35,8.5,3.0,2.5,14.0,2.0,0.5,2.5,0.0,8.0,3.0,0.0,0.37075109649122806,23.35,4.5,0.5,0.5
1641651,Jordan Horston,SEA,opponent,LVA,1,18.1,0.0,7.0,1.0,8.0,3.0,0.0,3.0,1.0,7.0,2.0,0.0,0.4419889502762431,17.9,3.0,0.0,0.0
1641651,Jordan Horston,SEA,opponent,MIN,3,14.9,6.333333333333333,4.0,1.3333333333333333,11.666666666666666,0.6666666666666666,0.3333333333333333,1.0,2.0,3.6666666666666665,1.0,1.3333333333333333,0.424668911335578,14.133333333333333,-7.0,0.0,0.0
1641651,Jordan Horston,SEA,opponent,NYL,3,7.2,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.1366357069143447,2.433333333333333,-2.0,0.0,0.3333333333333333
1641651,Jordan Horston,SEA,opponent,PDX,4,12.95,7.75,4.0,1.25,13.0,0.5,0.0,0.5,0.5,6.5,3.75,1.0,0.5406673462939448,15.425,4.25,0.25,0.0
1641651,Jordan Horston,SEA,opponent,PHX,3,13.766666666666666,3.6666666666666665,2.3333333333333335,1.0,7.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.6666666666666665,2.0,1.3333333333333333,0.3572701688555347,8.299999999999999,-4.0,0.6666666666666666,0.0
1641651,Jordan Horston,SEA,opponent,TOR,2,20.1,8.0,3.0,1.0,12.0,2.0,0.0,2.0,1.5,5.5,1.0,2.0,0.3626304173354735,17.599999999999998,-2.0,0.0,0.0
1641651,Jordan Horston,SEA,opponent,WAS,3,17.666666666666668,4.333333333333333,3.6666666666666665,1.3333333333333333,9.333333333333334,0.6666666666666666,0.3333333333333333,1.0,1.0,3.6666666666666665,1.3333333333333333,1.3333333333333333,0.2955684713640981,12.733333333333334,-1.3333333333333333,0.0,0.3333333333333333
1641651,Jordan Horston,SEA,overall,all,37,15.310810810810807,4.297297297297297,3.1621621621621623,1.1081081081081081,8.567567567567568,0.8378378378378378,0.40540540540540543,1.2432432432432432,1.0,4.351351351351352,1.4864864864864864,0.9459459459459459,0.3721103508552406,12.483783783783782,-0.972972972972973,0.24324324324324326,0.1891891891891892
1641651,Jordan Horston,SEA,pos,,18,10.261111111111113,3.2777777777777777,1.8888888888888888,0.7222222222222222,5.888888888888889,0.5,0.16666666666666666,0.6666666666666666,0.7777777777777778,2.6666666666666665,0.6666666666666666,0.7777777777777778,0.36281050206779636,7.8500000000000005,-0.9444444444444444,0.05555555555555555,0.16666666666666666
1641651,Jordan Horston,SEA,pos,F,19,20.094736842105267,5.2631578947368425,4.368421052631579,1.4736842105263157,11.105263157894736,1.1578947368421053,0.631578947368421,1.7894736842105263,1.2105263157894737,5.947368421052632,2.263157894736842,1.105263157894737,0.3784734052887551,16.87368421052631,-1.0,0.42105263157894735,0.21052631578947367
1641651,Jordan Horston,SEA,recent,last_10,10,16.37,6.3,3.9,0.8,11.0,0.8,0.4,1.2,0.9,5.4,2.1,1.5,0.40643031420212905,14.879999999999999,-0.9,0.3,0.1
1641651,Jordan Horston,SEA,recent,last_3,3,19.166666666666668,8.0,6.333333333333333,0.6666666666666666,15.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,7.666666666666667,4.0,2.3333333333333335,0.47657849396979834,19.933333333333334,1.0,0.6666666666666666,0.3333333333333333
1641651,Jordan Horston,SEA,recent,last_5,5,17.52,8.4,4.6,0.6,13.6,0.8,0.2,1.0,0.8,6.6,3.6,2.2,0.43913970356829424,17.020000000000003,4.0,0.4,0.2
1641651,Jordan Horston,SEA,result,L,30,15.65,4.2,3.3,1.2666666666666666,8.766666666666667,0.7,0.4666666666666667,1.1666666666666667,1.0333333333333334,4.366666666666666,1.5,0.9333333333333333,0.3662632297086121,12.526666666666667,-2.033333333333333,0.23333333333333334,0.0
1641651,Jordan Horston,SEA,result,W,7,13.857142857142858,4.714285714285714,2.5714285714285716,0.42857142857142855,7.714285714285714,1.4285714285714286,0.14285714285714285,1.5714285714285714,0.8571428571428571,4.285714285714286,1.4285714285714286,1.0,0.4036848050470342,12.299999999999999,3.5714285714285716,0.2857142857142857,1.0
1641651,Jordan Horston,SEA,starter,bench,28,12.49642857142857,3.3214285714285716,2.5,0.8571428571428571,6.678571428571429,0.75,0.25,1.0,1.0714285714285714,3.2142857142857144,0.9285714285714286,0.7142857142857143,0.36443933244669796,9.535714285714283,-1.3214285714285714,0.0,0.17857142857142858
1641651,Jordan Horston,SEA,starter,starter,9,24.06666666666667,7.333333333333333,5.222222222222222,1.8888888888888888,14.444444444444445,1.1111111111111112,0.8888888888888888,2.0,0.7777777777777778,7.888888888888889,3.2222222222222223,1.6666666666666667,0.3917140645659604,21.65555555555555,0.1111111111111111,1.0,0.2222222222222222
1641651,Jordan Horston,SEA,team,SEA,37,15.310810810810807,4.297297297297297,3.1621621621621623,1.1081081081081081,8.567567567567568,0.8378378378378378,0.40540540540540543,1.2432432432432432,1.0,4.351351351351352,1.4864864864864864,0.9459459459459459,0.3721103508552406,12.483783783783782,-0.972972972972973,0.24324324324324326,0.1891891891891892
1628886,Jordin Canada,ATL,home_away,away,17,30.905882352941177,12.0,3.2941176470588234,6.176470588235294,21.470588235294116,1.8235294117647058,0.11764705882352941,1.9411764705882353,2.7058823529411766,9.117647058823529,3.0588235294117645,3.7058823529411766,0.4354514665700086,28.33529411764706,6.0,1.0,0.5882352941176471
1628886,Jordin Canada,ATL,home_away,home,18,30.350000000000005,10.61111111111111,4.0,8.166666666666666,22.77777777777778,2.111111111111111,0.2222222222222222,2.3333333333333335,2.388888888888889,8.166666666666666,2.7222222222222223,4.0,0.4037572181270034,32.27222222222222,6.333333333333333,0.9444444444444444,0.6666666666666666
1628886,Jordin Canada,ATL,month,Aug,7,26.971428571428568,11.285714285714286,3.4285714285714284,5.142857142857143,19.857142857142858,1.0,0.0,1.0,2.5714285714285716,8.428571428571429,4.0,4.714285714285714,0.48542258944771755,23.542857142857144,7.571428571428571,0.8571428571428571,0.5714285714285714
